timestamp_min,tower_id,tower_x,tower_y,tower_z,move_pw,idle_pw,mesh_pw,truck_pw,total_pw,volt,batt_pct,current_A,ah_step,energy_wh,conn_trucks,conn_towers,T0_x,T0_y,T0_z,T0_dist2D_tower,T0_conn,T1_x,T1_y,T1_z,T1_dist2D_tower,T1_conn,T2_x,T2_y,T2_z,T2_dist2D_tower,T2_conn,T3_x,T3_y,T3_z,T3_dist2D_tower,T3_conn,T4_x,T4_y,T4_z,T4_dist2D_tower,T4_conn,T5_x,T5_y,T5_z,T5_dist2D_tower,T5_conn,T6_x,T6_y,T6_z,T6_dist2D_tower,T6_conn,T7_x,T7_y,T7_z,T7_dist2D_tower,T7_conn,T8_x,T8_y,T8_z,T8_dist2D_tower,T8_conn,T9_x,T9_y,T9_z,T9_dist2D_tower,T9_conn,T10_x,T10_y,T10_z,T10_dist2D_tower,T10_conn,T11_x,T11_y,T11_z,T11_dist2D_tower,T11_conn,T12_x,T12_y,T12_z,T12_dist2D_tower,T12_conn,T13_x,T13_y,T13_z,T13_dist2D_tower,T13_conn,T14_x,T14_y,T14_z,T14_dist2D_tower,T14_conn,T15_x,T15_y,T15_z,T15_dist2D_tower,T15_conn,T16_x,T16_y,T16_z,T16_dist2D_tower,T16_conn,T17_x,T17_y,T17_z,T17_dist2D_tower,T17_conn,T18_x,T18_y,T18_z,T18_dist2D_tower,T18_conn,T19_x,T19_y,T19_z,T19_dist2D_tower,T19_conn,T20_x,T20_y,T20_z,T20_dist2D_tower,T20_conn,T21_x,T21_y,T21_z,T21_dist2D_tower,T21_conn,T22_x,T22_y,T22_z,T22_dist2D_tower,T22_conn,T23_x,T23_y,T23_z,T23_dist2D_tower,T23_conn,T24_x,T24_y,T24_z,T24_dist2D_tower,T24_conn,T25_x,T25_y,T25_z,T25_dist2D_tower,T25_conn,T26_x,T26_y,T26_z,T26_dist2D_tower,T26_conn,T27_x,T27_y,T27_z,T27_dist2D_tower,T27_conn,T28_x,T28_y,T28_z,T28_dist2D_tower,T28_conn,T29_x,T29_y,T29_z,T29_dist2D_tower,T29_conn
4.55,0,113.46,286.54,11.31,4,3,6.622,1014.347,1027.969,26.096,90.96,39.3911,0.010942,361.5714,T0;T1;T2;T3;T5;T7;T13;T15;T16;T17;T18;T20;T23;T25;T28;T29,1;2,200.0,650.0,-113.49,373.62,0,370.0,250.0,25.04,259.12,0,410.03,250.0,24.66,298.81,0,150.09,200.0,23.24,93.97,0,-300.0,200.0,-139.83,422.42,1,429.99,250.0,24.13,318.63,0,521.16,628.84,21.66,532.34,None,180.0,280.0,15.05,66.86,0,-379.84,400.0,-94.51,506.19,None,-308.89,308.89,-161.71,422.95,1,-200.0,420.0,-35.02,340.69,1,450.0,-170.0,-70.82,567.17,None,150.0,-121.78,-86.32,409.95,None,100.0,250.0,12.25,38.94,0,679.18,-129.18,-148.39,702.04,None,270.0,250.0,24.92,160.75,0,142.16,257.84,15.91,40.58,0,180.0,250.0,20.97,75.91,0,171.19,271.19,15.67,59.73,0,600.0,100.0,-21.07,521.07,None,150.0,576.42,-73.24,292.18,0,-271.94,250.0,-133.38,387.13,1,-100.0,450.0,-17.85,268.86,1,150.0,437.3,-20.67,155.13,0,-79.31,250.0,-11.8,196.2,1,150.0,170.08,21.07,122.05,0,-48.97,250.0,-5.27,166.5,1,600.0,250.0,17.42,487.91,None,440.02,250.0,23.87,328.59,0,179.76,250.0,20.94,75.7,0
4.567,0,112.06,287.94,11.09,4,3,6.932,985.726,999.658,26.093,90.89,38.311,0.010642,361.2937,T0;T1;T2;T3;T5;T7;T15;T16;T17;T18;T20;T23;T28;T29,1;2,170.0,650.0,-113.08,366.67,0,340.0,250.0,25.16,231.08,0,400.0,250.0,24.92,290.43,0,150.0,200.0,23.23,95.78,0,-321.12,178.88,-142.62,446.7,1,459.98,250.0,23.34,349.98,0,542.33,607.67,19.62,536.06,None,168.37,307.13,9.68,59.49,0,-409.69,400.0,-91.45,533.65,None,-300.0,300.0,-164.92,412.24,1,-200.0,400.0,-45.96,331.57,1,450.0,-150.0,-86.71,553.17,None,150.0,-100.0,-73.93,389.79,1,70.21,250.0,8.75,56.49,1,658.36,-108.36,-142.64,674.91,None,240.01,250.0,24.53,133.45,0,150.0,250.0,17.17,53.66,0,150.24,250.0,17.2,53.83,0,180.0,280.0,15.05,68.4,0,600.0,73.22,-34.59,533.1,None,150.0,602.85,-87.45,317.18,0,-293.89,250.0,-153.84,407.71,1,-73.24,436.62,-15.63,237.57,1,150.0,450.0,-23.85,166.44,0,-108.61,250.0,-18.21,223.91,1,150.0,140.16,18.91,152.58,1,-50.0,250.0,-5.39,166.44,1,600.0,279.82,14.15,488.01,None,410.03,250.0,24.66,300.38,0,180.0,250.0,20.97,77.82,0
4.583,0,110.65,289.35,10.86,4,3,7.253,1023.756,1038.009,26.09,90.82,39.7855,0.011052,361.0054,T0;T1;T2;T3;T5;T7;T15;T16;T17;T18;T20;T23;T28;T29,1;2,150.0,650.0,-112.81,362.79,0,310.0,250.0,25.27,203.19,0,370.0,250.0,25.04,262.31,0,150.0,170.08,21.07,125.59,0,-342.24,157.76,-145.41,471.63,None,489.97,250.0,22.54,381.35,0,550.0,600.0,18.88,538.08,None,156.75,334.26,4.31,64.36,0,-439.53,400.0,-88.4,561.2,None,-300.0,270.17,-161.71,411.1,1,-228.37,409.46,-48.41,359.67,1,470.2,-129.8,-95.89,552.23,None,150.0,-73.64,-59.61,365.11,1,40.41,250.0,5.24,80.51,1,650.0,-100.0,-140.33,665.2,None,210.01,250.0,24.14,106.86,0,179.76,250.0,20.94,79.52,0,150.0,250.0,17.17,55.64,0,168.37,307.13,9.68,60.4,0,600.0,46.44,-48.11,546.32,None,150.0,629.27,-101.66,342.19,0,-300.0,250.0,-159.54,412.53,1,-46.48,423.24,-13.42,206.44,1,150.0,478.3,-33.81,193.01,0,-137.92,250.0,-24.63,251.67,1,150.0,110.23,16.74,183.38,1,-79.31,250.0,-11.8,193.99,1,600.0,300.0,11.93,489.46,None,400.0,250.0,24.92,292.01,0,200.0,250.0,24.01,97.63,0
4.6,0,109.25,290.75,10.64,4,3,7.586,715.058,729.643,26.087,90.77,27.9698,0.007769,360.8027,T0;T1;T2;T7;T15;T16;T17;T18;T20;T23;T28;T29,1;2,150.0,623.58,-98.6,335.31,0,300.0,250.0,25.31,195.06,0,340.0,250.0,25.16,234.32,0,150.0,140.16,18.91,156.01,1,-350.0,150.0,-146.44,480.33,None,500.0,250.0,22.28,392.87,None,579.84,600.0,15.77,563.11,None,150.0,350.0,1.2,71.91,0,-469.38,400.0,-85.34,588.85,None,-300.0,250.0,-159.54,411.27,1,-256.73,418.91,-50.86,387.77,1,490.39,-109.61,-105.06,552.77,None,150.0,-47.27,-45.3,340.47,1,10.62,250.0,1.74,106.72,1,621.47,-100.0,-131.05,644.25,None,200.0,250.0,24.01,99.48,0,180.0,250.0,20.97,81.65,0,128.92,271.08,13.79,27.82,0,156.75,334.26,4.31,64.41,0,600.0,19.66,-61.63,560.65,None,150.0,650.0,-112.81,361.55,0,-300.0,279.83,-162.75,409.39,1,-19.72,409.86,-11.2,175.56,1,150.0,506.6,-43.77,219.66,0,-150.0,250.0,-27.27,262.43,1,150.0,100.0,16.0,195.06,1,-108.61,250.0,-18.21,221.64,1,600.0,329.95,10.25,492.31,None,370.0,250.0,25.04,263.92,0,230.0,250.0,24.4,127.44,0
4.617,0,107.84,292.16,10.41,4,3,7.93,679.277,694.207,26.085,90.72,26.6137,0.007393,360.6099,T0;T1;T2;T7;T15;T16;T17;T18;T20;T22;T23;T28;T29,1;2,150.0,597.15,-84.39,307.9,0,270.0,250.0,24.92,167.55,0,310.0,250.0,25.27,206.51,0,150.0,110.23,16.74,186.74,1,-379.97,150.0,-147.87,508.1,None,529.96,250.0,20.82,424.22,None,600.0,600.0,13.67,580.5,None,150.0,379.1,-6.09,96.63,0,-499.22,400.0,-82.29,616.57,None,-278.06,250.0,-139.08,388.2,1,-285.1,428.37,-53.31,415.88,1,500.0,-100.0,-109.43,554.59,None,150.0,-20.91,-30.98,315.89,1,-19.18,250.0,-1.76,133.83,1,600.0,-100.0,-124.06,629.29,None,180.0,250.0,20.97,83.57,0,200.0,250.0,24.01,101.34,0,107.84,292.16,10.41,0.0,0,150.0,350.0,1.2,71.58,0,600.0,0.0,-71.55,572.34,None,120.9,650.0,-120.1,358.08,0,-300.0,300.0,-164.92,407.92,1,0.0,400.0,-9.57,152.51,0,150.0,534.9,-53.72,246.38,0,-175.95,250.0,-42.33,286.91,1,150.0,71.74,5.94,224.41,1,-137.92,250.0,-24.63,249.35,1,600.0,350.0,9.13,495.54,None,340.0,250.0,25.16,235.95,0,259.99,250.0,24.79,157.88,0
4.633,0,106.44,293.56,10.19,4,3,8.285,642.503,657.788,26.082,90.67,25.2196,0.007005,360.4272,T0;T1;T2;T7;T15;T16;T17;T18;T20;T22;T23;T28;T29,1;2,150.0,570.73,-70.18,280.57,0,240.01,250.0,24.53,140.49,0,300.0,250.0,25.31,198.4,0,150.0,100.0,16.0,198.4,1,-409.93,150.0,-149.31,535.95,None,559.93,250.0,19.37,455.58,None,600.0,570.01,12.81,565.71,None,150.0,408.2,-13.38,122.64,0,-500.0,400.0,-82.21,615.71,None,-256.11,250.0,-118.62,365.16,1,-313.46,437.82,-55.76,443.99,None,527.24,-100.0,-121.99,576.17,None,150.0,0.0,-19.63,296.78,1,-48.97,250.0,-5.27,161.4,1,600.0,-73.44,-110.11,615.06,None,150.24,250.0,17.2,61.77,0,230.0,250.0,24.4,131.01,0,100.0,300.0,9.16,9.1,0,150.0,379.1,-6.09,95.99,0,600.0,-26.56,-85.5,588.29,None,100.0,650.0,-125.34,356.5,0,-320.55,320.55,-157.5,427.84,1,21.02,378.98,-5.51,120.8,0,150.0,550.0,-59.04,260.11,0,-200.0,250.0,-56.28,309.52,1,150.0,43.48,-4.13,253.85,1,-150.0,250.0,-27.27,260.11,1,629.95,350.0,7.49,526.55,None,310.0,250.0,25.27,208.17,0,289.99,250.0,25.18,188.65,0
4.65,0,105.03,294.97,9.96,4,3,8.653,675.427,691.08,26.08,90.63,26.4981,0.007361,360.2352,T0;T1;T2;T7;T15;T16;T17;T18;T20;T22;T23;T28;T29,1;2,150.0,550.0,-59.04,258.97,0,210.01,250.0,24.14,114.2,0,270.0,250.0,24.92,170.99,0,150.0,71.74,5.94,227.71,1,-439.9,150.0,-150.74,563.88,None,589.89,250.0,17.91,486.94,None,600.0,540.02,11.94,552.31,None,150.0,437.3,-20.67,149.27,0,-500.0,420.0,-65.39,617.82,None,-250.0,250.0,-112.92,357.87,1,-341.83,447.28,-58.21,472.1,None,550.0,-100.0,-132.48,594.97,None,150.0,28.26,-9.56,270.47,1,-50.0,250.0,-5.39,161.42,1,600.0,-46.88,-96.17,601.54,None,150.0,250.0,17.17,63.59,0,259.99,250.0,24.79,161.35,0,78.96,321.04,5.34,36.87,0,150.0,408.2,-13.38,121.84,0,600.0,-53.12,-99.45,605.11,None,79.66,670.34,-133.87,376.23,0,-341.11,341.11,-150.07,448.52,None,42.04,357.96,-1.45,89.09,0,150.0,576.42,-73.24,285.03,0,-200.0,220.0,-56.21,314.11,1,150.0,15.22,-14.2,283.34,1,-175.95,250.0,-42.33,284.56,1,650.0,350.0,6.39,547.74,None,300.0,250.0,25.31,200.09,0,300.0,250.0,25.31,200.09,0
4.667,0,103.63,296.37,9.74,4,3,9.032,460.432,476.464,26.078,90.59,18.2707,0.005075,360.1029,T0;T1;T2;T7;T15;T16;T17;T18;T22;T23;T28;T29,1;2,150.0,521.7,-49.08,230.05,0,200.0,250.0,24.01,106.95,0,240.01,250.0,24.53,144.05,0,150.0,43.48,-4.13,257.11,1,-450.0,150.0,-151.23,572.65,None,600.0,250.0,17.42,498.53,None,600.0,510.04,11.08,540.41,None,150.0,450.0,-23.85,160.47,0,-500.0,440.0,-58.32,620.48,None,-230.15,250.0,-90.43,336.98,1,-350.0,450.0,-58.92,478.94,None,579.58,-100.0,-127.5,619.39,None,150.0,56.52,0.51,244.3,1,-79.31,250.0,-11.8,188.72,1,600.0,-20.32,-82.22,588.79,None,120.06,250.0,15.33,49.2,0,289.99,250.0,25.18,192.05,0,57.92,342.08,1.53,64.64,0,150.0,437.3,-20.67,148.36,0,600.0,-79.68,-113.39,622.74,None,59.33,690.67,-142.4,396.78,None,-350.0,350.0,-146.86,456.79,None,50.0,350.0,0.09,75.84,0,150.0,602.85,-87.45,309.96,0,-200.0,190.0,-56.15,321.72,1,150.0,0.0,-19.63,299.98,1,-200.0,250.0,-56.28,307.15,1,679.94,350.0,4.51,578.8,None,270.0,250.0,24.92,172.72,0,330.0,250.0,25.19,231.07,0
4.683,0,102.22,297.78,9.51,4,3,9.424,497.468,513.892,26.077,90.56,19.707,0.005474,359.9601,T0;T1;T2;T7;T15;T16;T17;T18;T22;T23;T28;T29,1;2,150.0,493.4,-39.12,201.37,0,180.0,250.0,20.97,91.28,0,210.01,250.0,24.14,117.9,0,150.0,15.22,-14.2,286.57,1,-470.0,150.0,-141.11,591.0,None,600.0,279.82,14.15,498.1,None,600.0,500.0,10.79,537.29,None,150.0,478.3,-33.81,186.74,0,-500.0,420.0,-65.39,614.5,None,-210.29,250.0,-67.94,316.15,1,-350.0,426.26,-77.26,470.12,None,600.0,-100.0,-124.06,637.19,None,150.0,84.78,10.58,218.29,1,-108.61,250.0,-18.21,216.18,1,600.0,0.0,-71.55,580.05,None,120.0,250.0,15.33,50.98,0,300.0,250.0,25.31,203.47,0,50.0,350.0,0.09,73.85,0,150.0,450.0,-23.85,159.54,0,600.0,-100.0,-124.06,637.19,None,50.0,700.0,-146.31,405.6,None,-379.89,350.0,-149.43,484.93,None,71.04,328.96,3.91,44.1,0,150.0,629.27,-101.66,334.92,0,-200.0,160.0,-56.08,332.15,1,150.0,-26.36,-33.94,327.64,1,-219.85,250.0,-78.77,325.6,1,700.0,350.0,3.25,600.05,None,240.01,250.0,24.53,145.83,0,360.0,250.0,25.08,262.17,0
4.7,0,100.82,299.18,9.29,4,3,9.828,581.07,597.899,26.075,90.51,22.9299,0.006369,359.794,T0;T1;T2;T7;T15;T16;T17;T18;T22;T23;T28;T29,1;2,150.0,465.1,-29.17,173.05,0,150.24,250.0,17.2,69.72,0,200.0,250.0,24.01,110.71,0,150.0,0.0,-19.63,303.2,1,-490.0,150.0,-136.48,609.36,None,600.0,300.0,11.93,499.18,None,600.0,470.0,10.37,527.6,None,150.0,506.6,-43.77,213.17,0,-500.0,400.0,-82.21,609.22,None,-200.0,250.0,-56.28,304.81,1,-350.0,402.53,-95.61,462.51,None,600.0,-73.44,-110.11,622.92,None,150.0,100.0,16.0,205.17,1,-137.92,250.0,-24.63,243.75,1,600.0,26.78,-58.03,568.67,None,100.0,250.0,12.25,49.19,0,330.0,250.0,25.19,234.4,0,28.98,371.02,-3.97,101.59,0,150.0,478.3,-33.81,185.75,0,628.53,-100.0,-133.34,661.68,None,70.85,720.85,-151.84,422.73,None,-409.78,350.0,-151.99,513.12,None,92.08,307.92,7.72,12.35,0,150.0,650.0,-112.81,354.25,0,-200.0,130.0,-56.01,345.13,1,150.0,-52.73,-48.26,355.33,1,-239.71,250.0,-101.26,344.06,1,729.99,350.0,2.32,631.22,None,210.01,250.0,24.14,119.76,0,390.0,250.0,24.96,293.33,0
4.717,0,100.0,300.0,9.16,4,3,10.274,652.973,670.248,26.073,90.47,25.7064,0.007141,359.6078,T0;T1;T2;T7;T16;T17;T18;T22;T23;T28;T29,1;2,150.0,450.0,-23.85,158.11,0,150.0,250.0,17.17,70.71,0,200.0,220.06,25.84,128.03,0,150.0,-26.36,-33.94,330.17,1,-470.0,150.0,-141.11,589.41,None,629.9,300.0,9.53,529.9,None,600.0,440.01,9.95,519.23,None,150.0,534.9,-53.72,240.16,0,-470.16,400.0,-85.26,578.86,None,-174.05,250.0,-41.22,278.57,1,-350.0,400.0,-97.56,460.98,None,600.0,-46.88,-96.17,608.54,None,150.0,129.92,18.17,177.28,1,-150.0,250.0,-27.27,254.95,1,600.0,53.56,-44.51,557.43,None,70.21,250.0,8.75,58.2,1,360.0,250.0,25.08,264.76,0,7.96,392.04,-8.03,130.16,0,150.0,506.6,-43.77,212.56,0,650.0,-100.0,-140.33,680.07,None,91.7,741.7,-157.36,441.78,None,-439.67,350.0,-154.56,541.98,None,100.0,300.0,9.16,0.0,0,120.9,650.0,-120.1,350.62,0,-200.0,100.0,-55.95,360.55,1,150.0,-79.09,-62.58,382.38,1,-250.0,250.0,-112.92,353.55,1,750.0,350.0,1.69,651.92,None,200.0,250.0,24.01,111.8,0,400.0,250.0,24.92,304.14,0
4.733,0,98.6,301.4,8.9,4,3,10.702,747.023,764.725,26.071,90.41,29.3323,0.008148,359.3954,T0;T1;T2;T7;T16;T17;T18;T22;T23;T28;T29,1;2,150.0,420.9,-16.56,130.08,0,120.06,250.0,15.33,55.7,0,200.0,200.0,27.07,143.41,0,150.0,-52.73,-48.26,357.84,1,-450.0,150.0,-151.23,569.11,None,650.0,300.0,7.92,551.4,None,600.0,410.01,9.52,513.03,None,150.0,550.0,-59.04,253.86,0,-440.31,400.0,-88.32,547.85,None,-150.0,250.0,-27.27,253.86,1,-379.84,400.0,-94.51,488.5,None,600.0,-20.32,-82.22,595.74,None,150.0,159.84,20.33,150.6,1,-175.95,250.0,-42.33,279.32,1,600.0,80.34,-30.99,547.97,None,40.41,250.0,5.24,77.64,1,390.0,250.0,24.96,295.9,0,0.0,400.0,-9.57,139.44,0,150.0,534.9,-53.72,239.09,0,678.11,-100.0,-129.86,704.95,None,100.0,750.0,-159.56,448.6,None,-450.0,350.0,-155.45,550.75,None,121.08,278.92,12.53,31.79,0,100.0,650.0,-125.34,348.6,0,-200.0,100.0,-55.95,360.17,1,150.0,-100.0,-73.93,404.68,1,-271.94,250.0,-133.38,374.09,1,750.0,370.0,0.49,655.0,None,200.0,279.69,19.73,103.7,0,429.99,250.0,24.13,335.36,0
4.75,0,97.19,302.81,8.65,4,3,11.142,857.128,875.27,26.069,90.35,33.5756,0.009327,359.1523,T0;T1;T2;T7;T12;T16;T17;T18;T22;T23;T28;T29,1;2,150.0,391.8,-9.27,103.48,0,120.0,250.0,15.33,57.52,0,180.0,200.0,25.54,132.01,0,150.0,-79.09,-62.58,385.53,1,-420.03,150.0,-149.79,539.33,None,650.0,320.0,8.15,553.07,None,600.0,400.0,9.38,512.11,None,150.0,576.42,-73.24,278.67,0,-410.47,400.0,-91.37,516.88,None,-120.69,250.0,-20.86,224.2,1,-409.69,400.0,-91.45,516.12,None,600.0,0.0,-71.55,586.95,None,150.0,189.77,22.49,124.77,0,-200.0,250.0,-56.28,301.85,1,600.0,100.0,-21.07,542.17,None,10.62,250.0,1.74,101.41,1,400.0,250.0,24.92,307.38,0,-26.76,413.38,-11.78,166.11,0,150.0,550.0,-59.04,252.77,0,700.0,-100.0,-121.7,725.0,None,127.59,761.04,-163.65,459.24,None,-450.0,370.0,-148.64,551.3,None,142.16,257.84,15.91,63.59,0,71.68,650.0,-115.43,348.13,0,-228.43,90.52,-54.52,388.71,1,150.0,-126.07,-88.77,432.12,None,-293.89,250.0,-153.84,394.63,1,750.0,350.0,1.69,654.51,None,200.0,280.0,19.69,105.3,0,459.98,250.0,23.34,366.61,0
4.767,0,95.79,304.21,8.39,4,3,11.595,725.399,743.994,26.066,90.3,28.5428,0.007929,358.9456,T0;T1;T2;T7;T12;T16;T17;T18;T22;T23;T28,1;2,150.0,362.7,-1.98,79.75,0,100.0,250.0,12.25,54.37,0,150.09,200.0,23.24,117.51,0,150.0,-100.0,-73.93,407.83,1,-390.07,150.0,-148.36,509.75,None,650.0,300.0,7.92,554.22,None,600.0,370.0,9.23,508.48,None,150.0,602.85,-87.45,303.52,0,-380.62,400.0,-94.43,485.95,None,-91.39,250.0,-14.45,194.87,1,-439.53,400.0,-88.4,543.83,None,600.0,26.78,-58.03,575.49,None,150.0,200.0,23.23,117.46,0,-219.85,250.0,-78.77,320.27,1,600.0,128.4,-11.4,533.98,None,-19.18,250.0,-1.76,127.11,1,429.99,250.0,24.13,338.57,0,-53.52,426.76,-14.0,193.16,0,150.0,576.42,-73.24,277.56,0,720.26,-120.26,-112.82,755.08,None,150.0,770.0,-166.97,468.94,None,-450.0,390.0,-144.61,552.49,None,150.0,250.0,17.17,76.66,0,43.36,650.0,-105.53,349.74,0,-256.86,81.05,-53.1,417.33,1,150.0,-152.15,-103.61,459.56,None,-300.0,250.0,-159.54,399.49,1,720.01,350.0,2.63,625.9,None,180.0,280.0,15.05,87.62,0,489.97,250.0,22.54,397.89,None
4.783,0,94.39,305.61,8.14,4,3,12.061,774.974,794.034,26.064,90.25,30.4653,0.008463,358.7251,T0;T2;T7;T16;T18;T22;T23;T28,1;2,150.0,350.0,1.2,71.15,0,70.21,250.0,8.75,60.64,1,150.0,200.0,23.23,119.36,0,150.0,-126.07,-88.77,435.25,None,-360.1,150.0,-146.92,480.39,None,620.1,300.0,10.32,525.74,None,600.0,350.0,9.13,507.56,None,150.0,629.27,-101.66,328.4,0,-350.78,400.0,-97.48,455.07,None,-62.08,250.0,-8.03,166.06,1,-469.38,400.0,-85.34,571.61,None,600.0,53.56,-44.51,564.95,None,120.09,200.0,20.89,108.69,1,-239.71,250.0,-101.26,338.69,1,600.0,156.8,-1.72,527.06,None,-48.97,250.0,-5.27,153.77,1,459.98,250.0,23.34,369.8,0,-80.28,440.14,-16.22,220.47,1,150.0,602.85,-87.45,302.39,0,740.53,-140.53,-103.94,785.19,None,150.0,790.0,-168.39,487.57,None,-450.0,370.0,-148.64,548.18,None,179.76,250.0,20.94,101.89,0,15.05,650.0,-95.62,353.41,0,-285.29,71.57,-51.67,446.01,1,150.0,-178.22,-118.44,487.02,None,-300.0,279.83,-162.75,395.23,1,700.0,350.0,3.25,607.24,None,168.37,307.13,9.68,74.0,0,500.0,250.0,22.28,409.41,None
4.8,0,92.99,307.01,7.88,4,3,12.539,590.841,610.38,26.061,90.2,23.4212,0.006506,358.5555,T0;T7;T18;T22;T23;T28,1;2,161.63,322.87,6.57,70.45,0,40.41,250.0,5.24,77.55,1,150.0,170.08,21.07,148.33,1,150.0,-152.15,-103.61,462.69,None,-350.0,150.0,-146.44,469.99,None,600.0,300.0,11.93,507.06,None,600.0,320.05,10.81,507.18,None,150.0,650.0,-112.81,347.69,0,-350.0,400.0,-97.56,452.64,None,-50.0,250.0,-5.39,153.93,1,-499.22,400.0,-82.29,599.46,None,600.0,80.34,-30.99,555.38,None,120.0,200.0,20.89,110.37,1,-250.0,250.0,-112.92,347.69,1,600.0,185.19,7.95,521.44,None,-50.0,250.0,-5.39,153.93,1,489.97,250.0,22.54,401.06,None,-100.0,450.0,-17.85,240.18,1,150.0,629.27,-101.66,327.26,0,750.0,-150.0,-99.79,800.33,None,150.0,770.0,-166.97,466.48,None,-450.0,350.0,-155.45,544.69,None,180.0,250.0,20.97,104.03,0,0.0,650.0,-90.36,355.37,0,-313.71,62.1,-50.25,474.75,None,150.0,-200.0,-130.84,510.21,None,-300.0,300.0,-164.92,393.05,1,670.06,350.0,5.13,578.67,None,156.75,334.26,4.31,69.34,0,529.96,250.0,20.82,440.68,None
4.817,0,91.58,308.42,7.63,4,3,13.031,651.157,671.188,26.059,90.16,25.7564,0.007155,358.3691,T0;T7;T18;T22;T23;T28,1;2,173.25,295.74,11.94,82.65,0,10.62,250.0,1.74,99.84,1,150.0,140.16,18.91,178.11,1,150.0,-178.22,-118.44,490.13,None,-328.88,171.12,-143.65,442.31,1,600.0,270.18,15.21,509.85,None,600.0,300.0,11.93,508.49,None,120.9,650.0,-120.1,342.84,0,-350.0,378.64,-118.62,447.13,None,-20.21,250.0,-1.88,126.13,1,-500.0,400.0,-82.21,598.63,None,600.0,100.0,-21.07,549.48,None,100.0,200.0,17.97,108.74,1,-271.94,250.0,-133.38,368.19,1,600.0,200.0,12.99,519.85,None,-79.31,250.0,-11.8,180.6,1,500.0,250.0,22.28,412.57,None,-100.0,420.0,-17.68,221.71,1,150.0,650.0,-112.81,346.54,0,750.0,-170.0,-89.17,813.88,None,122.41,758.96,-162.88,451.6,None,-420.11,350.0,-152.88,513.38,None,200.0,250.0,24.01,123.15,0,-19.28,669.28,-77.85,377.51,0,-342.14,52.62,-48.82,503.54,None,122.07,-200.0,-141.78,509.33,None,-320.55,320.55,-157.5,412.32,1,650.0,350.0,6.39,559.96,None,150.0,350.0,1.2,71.71,0,559.93,250.0,19.37,471.97,None
4.833,0,90.18,309.82,7.38,4,3,13.537,414.483,435.02,26.057,90.13,16.6949,0.004637,358.2482,T0;T7;T18;T22;T28,1;2,180.0,280.0,15.05,94.64,0,-19.18,250.0,-1.76,124.65,1,150.0,110.23,16.74,208.36,1,150.0,-200.0,-130.84,513.32,None,-307.76,192.24,-140.86,414.94,1,600.0,250.0,17.42,513.32,None,600.0,270.18,15.21,511.36,None,100.0,650.0,-125.34,340.32,0,-350.0,357.27,-139.69,442.73,None,9.59,250.0,1.62,100.37,1,-500.0,420.0,-65.39,600.38,None,600.0,128.4,-11.4,541.14,None,110.0,190.0,19.73,121.45,1,-293.89,250.0,-153.84,388.7,1,600.0,229.88,15.64,516.05,None,-108.61,250.0,-18.21,207.6,1,529.96,250.0,20.82,443.83,None,-100.0,390.0,-17.51,206.39,1,120.9,650.0,-120.1,341.57,0,750.0,-190.0,-85.71,827.76,None,100.0,750.0,-159.56,440.29,None,-390.22,350.0,-150.31,482.08,None,230.0,250.0,24.4,152.08,0,-38.56,688.56,-65.34,400.03,None,-350.0,50.0,-48.43,511.14,None,100.0,-200.0,-150.42,509.91,None,-341.11,341.11,-150.07,432.42,1,620.05,350.0,8.03,531.39,None,150.0,379.1,-6.09,91.53,0,589.89,250.0,17.91,503.28,None
4.85,0,88.78,311.22,7.12,4,3,14.056,433.647,454.703,26.056,90.09,17.4512,0.004848,358.1219,T0;T7;T18;T22;T28,1;2,200.0,280.0,19.69,115.52,0,-48.97,250.0,-5.27,150.74,1,150.0,100.0,16.0,219.92,1,122.07,-200.0,-141.78,512.3,None,-300.0,200.0,-139.83,404.37,1,570.04,250.0,18.88,485.14,None,600.0,250.0,17.42,514.87,None,71.68,650.0,-115.43,339.21,0,-350.0,350.0,-146.86,440.49,None,39.38,250.0,5.12,78.66,1,-500.0,440.0,-58.32,602.7,None,600.0,156.8,-1.72,534.04,None,120.0,180.0,21.04,134.89,1,-300.0,250.0,-159.54,393.57,1,600.0,250.0,17.42,514.87,None,-137.92,250.0,-24.63,234.82,1,559.93,250.0,19.37,475.11,None,-100.0,360.0,-17.34,194.98,1,100.0,650.0,-125.34,338.96,0,750.0,-170.0,-89.17,817.8,None,79.15,729.15,-154.04,418.04,None,-360.33,350.0,-147.75,450.78,None,259.99,250.0,24.79,181.83,0,-50.0,700.0,-57.92,412.8,None,-379.76,50.0,-44.61,536.43,None,79.31,-220.69,-157.02,532.0,None,-350.0,350.0,-146.86,440.49,None,600.0,350.0,9.13,512.69,None,150.0,408.2,-13.38,114.69,0,600.0,250.0,17.42,514.87,None
